name,iata,icao,lat,lon,country,alt
New York John F. Kennedy International Airport,JFK,KJFK,40.639751,-73.7789,United States,14
New York LaGuardia Airport,LGA,KLGA,40.777248,-73.872597,United States,21
New York Newark Liberty International Airport,EWR,KEWR,40.692501,-74.168602,United States,18
New York Stewart International Airport,SWF,KSWF,41.504108,-74.104797,United States,491
Newcastle Airport,NCL,EGNT,55.037498,-1.69166,United Kingdom,266
Newcastle Airport,NTL,YWLM,-32.794998,151.834396,Australia,31
Newman Airport,ZNE,YNWN,-23.4177,119.802696,Australia,1724
Newport Municipal Airport,ONP,KONP,44.580276,-124.057777,United States,160
Newport News Williamsburg International Airport,PHF,KPHF,37.131889,-76.492897,United States,42
Newport State Airport,NPT,KUUU,41.532398,-71.281502,United States,172
Newquay Cornwall Airport,NQY,EGHQ,50.440552,-4.9954,United Kingdom,390
Newtok Airport,WWT,PAEW,60.922779,-164.648605,United States,25
Newton City County Airport,EWK,KEWK,38.058201,-97.274498,United States,1533
Newton Municipal Airport,TNU,KTNU,41.674442,-93.021667,United States,953
Ngaoundere Airport,NGE,FKKN,7.357011,13.55924,Cameroon,3655
Nha Trang Cam Ranh International Airport,CXR,VVCR,11.993611,109.224998,Vietnam,40
Niagara Falls International Airport,IAG,KIAG,43.10733,-78.946098,United States,592
Niamey Diori Hamani International Airport,NIM,DRRN,13.48154,2.183614,Niger,732
Niau Airport,NIU,NTKN,-16.121988,-146.373245,French Polynesia,10
Nice Cote d'Azur Airport,NCE,LFMN,43.665272,7.215,France,13
Nifty Airport,NIF,YCNF,-21.6717,121.586998,Australia,295
Niigata Airport,KIJ,RJSN,37.955891,139.120697,Japan,29
Nimes Ales Camargue Cevennes Airport,FNI,LFTW,43.7575,4.416389,France,309
Ningbo Lishe International Airport,NGB,ZSNB,29.826679,121.461899,China,13
Ninglang Luguhu Airport,NLH,ZPNL,27.542559,100.759323,China,10759
Niort Souche Airport,NIT,LFBN,46.313419,-0.39443,France,201
Nis Constantine the Great Airport,INI,LYNI,43.33728,21.85372,Serbia,648
Niue International Airport,IUE,NIUE,-19.08,-169.925003,New Zealand,209
Nizhnevartovsk Airport,NJC,USNN,60.949268,76.483612,Russia,177
Nizhny Novgorod International Airport,GOJ,UWGG,56.23011,43.784039,Russia,256
Noatak Airport,WTK,PAWN,67.563057,-162.984161,United States,88
Nogales International Airport,OLS,KOLS,31.417721,-110.847,United States,3955
Nogliki Airport,NGK,UHSN,51.799999,143.166672,Russia,98
Nome Airport,OME,PAOM,64.512199,-165.445007,United States,37
Norden Norddeich Airport,NOD,EDWS,53.633057,7.190278,Germany,3
Norderney Airport,NRD,EDWY,53.706821,7.230247,Germany,6
Nordfjordur Airport,NOR,BINF,65.131943,-13.7463,Iceland,13
Norfolk International Airport,ORF,KORF,36.894611,-76.201202,United States,27
Norfolk Island Airport,NLK,YSNF,-29.041599,167.938705,Australia,371
Norfolk Regional Airport,OFK,KOFK,41.984165,-97.434166,United States,1573
Norilsk Alykel Airport,NSK,UOOO,69.31105,87.332176,Russia,595
Norman University of Oklahoma Westheimer Airport,OUN,KOUN,35.241978,-97.468529,United States,1182
Norman Wells Airport,YVQ,CYVQ,65.281609,-126.797997,Canada,238
Norman's Cay Airport,NMC,MYEN,24.594299,-76.820198,Bahamas,8
Normanton Airport,NTN,YNTN,-17.68,141.070007,Australia,73
Norrkoping Airport,NRK,ESSP,58.58625,16.25062,Sweden,32
North Bay Jack Garland Airport,YYB,CYYB,46.363609,-79.422699,Canada,1215
North Bend Southwest Oregon Regional Airport,OTH,KOTH,43.418888,-124.239998,United States,17
North Connel Oban Airport,OBN,EGEO,56.463501,-5.39967,United Kingdom,20
North Eleuthera Airport,ELH,MYEH,25.474859,-76.683403,Bahamas,27
North Las Vegas Airport,VGT,KVGT,36.210171,-115.190826,United States,2182
North Myrtle Beach Grand Strand Airport,CRE,KCRE,33.811699,-78.7239,United States,32
North Platte Regional Airport,LBF,KLBF,41.126202,-100.683601,United States,2777
North Ronaldsay Airport,NRL,EGEN,59.3675,-2.434444,United Kingdom,56
North Spirit Lake Airport,YNO,CKQ3,52.490002,-92.9711,Canada,1082
North Wilkesboro Wilkes County Airport,IKB,KUKF,36.222801,-81.098297,United States,1301
Northampton Sywell Airport,ORM,EGBK,52.305302,-0.793056,United Kingdom,429
Northeastern Regional Airport,EDE,KEDE,36.027699,-76.567101,United States,20
Norway House Airport,YNE,CYNE,53.954166,-97.845833,Canada,734
Norwich International Airport,NWI,EGSH,52.675831,1.282778,United Kingdom,117
Norwood Memorial Airport,OWD,KOWD,42.192123,-71.176788,United States,46
Noshahr Airport,NSH,OINN,36.6633,51.464699,Iran,-61
Nosy Be Fascene Airport,NOS,FMNN,-13.312,48.314819,Madagascar,36
Notodden Airport,NTB,ENNO,59.565701,9.21222,Norway,63
Nottingham Airport,NQT,EGBN,52.919998,-1.07917,United Kingdom,138
Nouadhibou International Airport,NDB,GQPP,20.93306,-17.0299,Mauritania,16
Nouakchott Oumtounsy International Airport,NKC,GQNO,18.306103,-15.964665,Mauritania,7
Noumea La Tontouta International Airport,NOU,NWWW,-22.0163,166.216095,New Caledonia,52
Noumea Magenta Airport,GEA,NWWM,-22.258301,166.472702,New Caledonia,10
Novato Marin County Airport,NOT,KDVO,38.143333,-122.555832,United States,2
Novokuznetsk Spichenkovo Airport,NOZ,UNWW,53.811378,86.87722,Russia,1024
Novosibirsk Tolmachevo Airport,OVB,UNNT,55.012619,82.65065,Russia,365
Novy Urengoy Airport,NUX,USMU,66.069443,76.520271,Russia,210
Noyabrsk Airport,NOJ,USRO,63.183056,75.269165,Russia,446
Nuevo Laredo Quetzalcoatl International Airport,NLD,MMNL,27.443911,-99.570396,Mexico,484
Nuiqsut Airport,NUI,PAQT,70.209724,-151.005554,United States,38
Nuku Hiva Airport,NHV,NTMD,-8.79472,-140.223007,French Polynesia,220
Nukus Airport,NCU,UTNN,42.488411,59.623249,Uzbekistan,246
Nunukan Airport,NNX,WAQA,4.136772,117.667145,Indonesia,48
Nuqui Airport,NQU,SKNQ,5.709722,-77.262497,Colombia,14
Nuremberg Airport,NUE,EDDN,49.498699,11.06689,Germany,1046
Nursultan Nazarbayev International Airport,TSE,UACC,51.022221,71.466942,Kazakhstan,1165
Nuuk Airport,GOH,BGGH,64.190918,-51.678001,Greenland,283
Ny-Alesund Hamnerabben Airport,QEN,ENAS,78.92778,11.874722,Norway,131
Nyagan Airport,NYA,USHN,62.110001,65.610001,Russia,361
Nyala Airport,UYL,HSNL,12.05347,24.956169,Sudan,2106
Nyaung U Airport,NYU,VYBG,21.175343,94.928322,Myanmar (Burma),312
Nyingchi Mainling Airport,LZY,ZUNZ,29.309076,94.335884,China,9560
Nyurba Airport,NYR,UENN,63.297222,118.346947,Russia,409
Oakland County International Airport,PTK,KPTK,42.66563,-83.419502,United States,981
Oakland International Airport,OAK,KOAK,37.721272,-122.220001,United States,9
Oaxaca Xoxocotlan International Airport,OAX,MMOX,16.999901,-96.726601,Mexico,4989
Oberpfaffenhofen Airport,OBF,EDMO,48.08136,11.28306,Germany,1947
Obihiro Tokachi Airport,OBO,RJCB,42.73333,143.217194,Japan,505
Ocala International Airport,OCF,KOCF,29.174091,-82.221596,United States,79
Ocean City Municipal Airport,OCE,KOXB,38.316666,-75.116669,United States,11
Odense Hans Christian Andersen Airport,ODE,EKOD,55.476662,10.33093,Denmark,56
Odesa International Airport,ODS,UKOO,46.426762,30.67646,Ukraine,172
Oecusse Airport,OEC,WPOC,-9.19806,124.343002,Timor-Leste (East Timor),-1
Ogden Hinckley Airport,OGD,KOGD,41.196388,-112.010834,United States,4470
Ogdensburg International Airport,OGS,KOGS,44.681862,-75.4655,United States,297
Ohrid Airport,OHD,LWOH,41.179951,20.742319,North Macedonia,2313
Oita Airport,OIT,RJFO,33.479439,131.737198,Japan,19
Okayama Airport,OKJ,RJOB,34.756939,133.855194,Japan,806
Okeechobee County Airport,OBE,KOBE,27.25,-80.833336,United States,34
Okha Airport,OHH,UHSH,53.509998,142.880005,Russia,118
Oki Airport,OKI,RJNO,36.181122,133.324799,Japan,311
Okierabu Airport,OKE,RJKB,27.425501,128.701004,Japan,88
Oklahoma City Wiley Post Airport,PWA,KPWA,35.534161,-97.647003,United States,1300
Oklahoma City Will Rogers World Airport,OKC,KOKC,35.393082,-97.6007,United States,1295
Oksibil Airport,OKL,WAJO,-4.833,140.600006,Indonesia,-1
Olbia Costa Smeralda Airport,OLB,LIEO,40.898659,9.517628,Italy,37
Olive Branch Airport,OLV,KOLV,34.978306,-89.788452,United States,400
Olsztyn Mazury Airport,SZY,EPSY,53.481899,20.9377,Poland,463
Olympia Regional Airport,OLM,KOLM,46.97361,-122.903336,United States,206
Olympic Dam Airport,OLP,YOLD,-30.485001,136.876663,Australia,343
Olyokminsk Airport,OLZ,UEMK,60.399166,120.464165,Russia,790
Omaha Eppley Airfield,OMA,KOMA,41.303162,-95.893997,United States,984
Omaha Millard Airport,MIQ,KMLE,41.195122,-96.112099,United States,1043
Omak Municipal Airport,OMK,KOMK,48.461575,-119.517174,United States,1300
Omitama Ibaraki Airport,IBR,RJAH,36.181667,140.414719,Japan,105
Omsk Tsentralny Airport,OMS,UNOO,54.967041,73.310509,Russia,311
Ondangwa Airport,OND,FAOA,-17.878201,15.9526,Namibia,3599
Ondjiva Pereira Airport,VPE,FNGI,-17.043417,15.683861,Angola,3566
Onslow Airport,ONS,YOLW,-21.668926,115.111984,Australia,11
Ontario International Airport,ONT,KONT,34.056,-117.600998,United States,944
Ontario Municipal Airport,ONO,KONO,44.022778,-117.013885,United States,2193
Oradea International Airport,OMR,LROD,47.025269,21.9025,Romania,465
Oral Ak Zhol Airport,URA,UARR,51.150829,51.543049,Kazakhstan,125
Oran Es Senia Airport,ORN,DAOO,35.623852,-0.62118,Algeria,299
Orange Airport,OAG,YORG,-33.381668,149.133057,Australia,3115
Orange County John Wayne Airport,SNA,KSNA,33.675659,-117.867996,United States,56
Orangeburg Municipal Airport,OGB,KOGB,33.5,-80.866669,United States,195
Oranjemund Airport,OMD,FYOG,-28.5847,16.446659,Namibia,14
Oranjestad Queen Beatrix International Airport,AUA,TNCA,12.50138,-70.015198,Aruba,60
Ordu Giresun Airport,OGU,LTCB,40.966667,38.066666,Turkey,18
Orebro Airport,ORB,ESOE,59.223728,15.03795,Sweden,188
Orenburg Tsentralny Airport,REN,UWOO,51.79578,55.456741,Russia,387
Oristano Fenosu Airport,FNU,LIER,39.895416,8.642592,Italy,36
Orlando Executive Airport,ORL,KORL,28.54546,-81.332901,United States,113
Orlando International Airport,MCO,KMCO,28.42939,-81.308899,United States,96
Orlando Sanford International Airport,SFB,KSFB,28.776699,-81.235497,United States,55
Orleans Saint-Denis-de-l'Hotel Airport,ORE,LFOZ,47.897499,2.164167,France,396
Ormoc Airport,OMC,RPVO,11.058,124.565002,Philippines,83
Ornskoldsvik Airport,OER,ESNO,63.408329,18.99003,Sweden,354
Orsk Airport,OSW,UWOR,51.071667,58.596668,Russia,909
Orsta Volda Airport,HOV,ENOV,62.182999,6.067,Norway,243
Osaka International Airport,ITM,RJOO,34.785519,135.438202,Japan,50
Osaka Kansai International Airport,KIX,RJBB,34.427299,135.244003,Japan,26
Oscoda Wurtsmith Airport,OSC,KOSC,44.450001,-83.389999,United States,633
Osh Airport,OSS,UCFO,40.608978,72.793259,Kyrgyzstan,2927
Oshawa Executive Airport,YOO,CYOO,43.916668,-78.900002,Canada,459
Oshima Airport,OIM,RJTO,34.782028,139.360306,Japan,130
Oshkosh Wittman Regional Airport,OSH,KOSH,43.983891,-88.556946,United States,808
Osijek Airport,OSI,LDOS,45.462662,18.81015,Croatia,290
Oskemen Airport,UKK,UASK,50.036591,82.494179,Kazakhstan,939
Oslo Gardermoen Airport,OSL,ENGM,60.193909,11.10036,Norway,681
Oslo Moss Rygge Airport,RYG,ENRY,59.378929,10.78538,Norway,174
Oslo Sandefjord Airport,TRF,ENTO,59.186699,10.25862,Norway,286
Osorno Airport,ZOS,SCJO,-40.611198,-73.060997,Chile,187
Ostend Bruges International Airport,OST,EBOS,51.198879,2.862222,Belgium,13
Ostersund Are Airport,OSD,ESNZ,63.194118,14.502,Sweden,1233
Ostrava Leos Janacek Airport,OSR,LKMT,49.696289,18.11105,Czechia,844
Ottawa Macdonald-Cartier International Airport,YOW,CYOW,45.322498,-75.669098,Canada,374
Ottumwa Regional Airport,OTM,KOTM,41.106602,-92.447899,United States,845
Ouagadougou Airport,OUA,DFFD,12.35319,-1.51241,Burkina Faso,1037
Ouargla Ain Beida Airport,OGX,DAUU,31.917219,5.412778,Algeria,499
Ouarzazate Airport,OZZ,GMMZ,30.939051,-6.90943,Morocco,3782
Oujda Angads Airport,OUD,GMFO,34.787151,-1.92398,Morocco,1535
Oulu Airport,OUL,EFOU,64.929161,25.355551,Finland,47
Ouvea Airport,UVE,NWWV,-20.640499,166.572693,New Caledonia,23
Owensboro Daviess County Regional Airport,OWB,KOWB,37.73,-87.160004,United States,407
Owerri Sam Mbakwe Airport,QOW,DNIM,5.427056,7.206031,Nigeria,373
Oxford House Airport,YOH,CYOH,54.934242,-95.27668,Canada,632
Oxford University Airport,UOX,KUOX,34.380001,-89.535294,United States,417
Oxford Waterbury Airport,OXC,KOXC,41.479168,-73.136391,United States,726
Oxnard Airport,OXR,KOXR,34.201111,-119.20639,United States,43
Ozamiz Labo Airport,OZC,RPMO,8.181967,123.845413,Philippines,75
Paamiut Airport,JFR,BGPT,61.992222,-49.662498,Greenland,44
Padang Minangkabau International Airport,PDG,WIMG,-0.78664,100.280563,Indonesia,9
Paderborn Lippstadt Airport,PAD,EDLP,51.614079,8.616317,Germany,699
Paducah Barkley Regional Airport,PAH,KPAH,37.06028,-88.772903,United States,410
Pagadian Airport,PAG,RPMP,7.82,123.449997,Philippines,5
Page Municipal Airport,PGA,KPGA,36.926083,-111.448357,United States,4316
Pago Pago International Airport,PPG,NSTU,-14.3316,-170.710999,Samoa,32
Pajala Airport,PJA,ESUP,67.246666,23.075001,Sweden,544
Pakse International Airport,PKZ,VLPS,15.13205,105.781403,Laos,351
Pakyong Airport,PYG,VEPY,27.227777,88.586945,India,4590
Palanga International Airport,PLQ,EYPA,55.973221,21.093849,Lithuania,33
Palangkaraya Tjilik Riwut Airport,PKY,WAGG,-2.22512,113.942596,Indonesia,82
Palembang International Airport,PLM,WIPP,-2.89825,104.699898,Indonesia,49
Palermo Falcone-Borsellino Airport,PMO,LICJ,38.175949,13.09101,Italy,65
Palestine Municipal Airport,PSN,KPSN,31.776972,-95.706375,United States,414
Palm Beach County Park Airport,LNA,KLNA,26.59304,-80.084999,United States,14
Palm Island Airport,PMK,YPAM,-18.755301,146.580994,Australia,28
Palm Springs Bermuda Dunes Airport,UDD,KUDD,33.747524,-116.273651,United States,61
Palm Springs International Airport,PSP,KPSP,33.829659,-116.505997,United States,477
Palma de Mallorca Airport,PMI,LEPA,39.55167,2.738808,Spain,27
Palmas Airport,PMW,SBPJ,-10.29,-48.349998,Brazil,774
Palmdale Regional Airport,PMD,KPMD,34.629379,-118.084,United States,2543
Palmerston North International Airport,PMR,NZPM,-40.320499,175.616898,New Zealand,151
Palo Alto Airport,PAO,KPAO,37.461102,-122.114998,United States,4
Palopo Lagaligo Airport,LLO,WAFD,-3.084722,120.245277,Indonesia,13
Palu Mutiara Airport,PLW,WAML,-0.91854,119.909599,Indonesia,284
Pamplona Airport,PNA,LEPP,42.770031,-1.64633,Spain,1504
Panama City International Airport,PAC,MPMG,8.973339,-79.555496,Panama,31
Panama City International Airport,ECP,KECP,30.35,-85.790001,United States,68
Panama City Tocumen International Airport,PTY,MPTO,9.071364,-79.3834,Panama,135
Pangkal Pinang Airport,PGK,WIPK,-2.1622,106.139,Indonesia,109
Pangkalan Bun Iskandar Airport,PKN,WAOI,-2.70519,111.673203,Indonesia,75
Panglao Bohol International Airport,TAG,RPSP,9.573668,123.770844,Philippines,42
Pangnirtung Airport,YXP,CYXP,66.144989,-65.7136,Canada,79
Pantelleria Airport,PNL,LICG,36.816509,11.96886,Italy,635
Pantnagar Airport,PGH,VIPT,29.0334,79.47374,India,769
Panzhihua Bao'angong Airport,PZI,ZUZH,26.542315,101.798515,China,6496
Papa Westray Airport,PPW,EGEP,59.351265,-2.898974,United Kingdom,91
Papeete Tahiti Faa'a International Airport,PPT,NTAA,-17.556601,-149.610992,French Polynesia,7
Paphos International Airport,PFO,LCPH,34.718029,32.485729,Cyprus,41
Paraburdoo Airport,PBO,YPBO,-23.171101,117.745201,Australia,1406
Paramaribo Zanderij International Airport,PBM,SMJP,5.452831,-55.187698,Suriname,59
Paramaribo Zorg en Hoop Airport,ORG,SMZO,5.811083,-55.190701,Suriname,10
Parana Airport,PRA,SAAP,-31.794701,-60.480301,Argentina,243
Paranagua Airport,PNG,SSPG,-25.5401,-48.5312,Brazil,16
Paraparaumu Kapiti Coast Airport,PPQ,NZPP,-40.904701,174.989105,New Zealand,22
Pardubice Airport,PED,LKPD,50.013409,15.73864,Czechia,741
Parintins Airport,PIN,SWPI,-2.669208,-56.770027,Brazil,75
Paris Beauvais-Tille Airport,BVA,LFOB,49.454441,2.112778,France,359
Paris Charles de Gaulle Airport,CDG,LFPG,49.012516,2.555752,France,392
Paris Le Bourget Airport,LBG,LFPB,48.958801,2.4336,France,217
Paris Orly Airport,ORY,LFPO,48.723331,2.379444,France,291
Paris Vatry Chalons Airport,XCR,LFOK,48.759998,4.2,France,587
Park Rapids Airport,PKD,KPKD,46.898335,-95.071671,United States,1443
Parkersburg Mid-Ohio Valley Regional Airport,PKB,KPKB,39.345554,-81.438889,United States,859
Parkes Airport,PKE,YPKS,-33.13139,148.239166,Australia,1069
Parma Airport,PMF,LIMP,44.824478,10.29636,Italy,161
Parnaiba International Airport,PHB,SBPB,-2.894273,-41.730507,Brazil,8
Parnu Airport,EPU,EEPU,58.418999,24.472799,Estonia,47
Paro Airport,PBH,VQPR,27.403191,89.424599,Bhutan,7332
Paros National Airport,PAS,LGPA,37.019958,25.113379,Greece,121
Parsabad Moghan Airport,PFQ,OITP,39.606892,47.877522,Iran,243
Pasco Tri-Cities Airport,PSC,KPSC,46.26469,-119.119003,United States,410
Pasighat Airport,IXT,VEPG,28.1,95.383003,India,514
Paso Robles Municipal Airport,PRB,KPRB,35.669998,-120.620003,United States,839
Passo Fundo Lauro Kurtz Airport,PFB,SBPF,-28.2439,-52.3265,Brazil,2376
Pasto Antonio Narino Airport,PSO,SKPS,1.396247,-77.291397,Colombia,5951
Pathankot Airport,IXP,VIPK,32.233768,75.634621,India,1017
Patna Jay Prakash Narayan International Airport,PAT,VEPT,25.591311,85.08799,India,170
Pato Branco Airport,PTO,SBPO,-26.2178,-52.694302,Brazil,2697
Patos de Minas Airport,POJ,SNPD,-18.671667,-46.490833,Brazil,2793
Patras Araxos Airport,GPA,LGRX,38.151112,21.42555,Greece,46
Pau Pyrenees Airport,PUF,LFBP,43.380001,-0.41861,France,617
Paulo Afonso Airport,PAV,SBUF,-9.40087,-38.2505,Brazil,883
Pavlodar Airport,PWQ,UASP,52.195,77.073883,Kazakhstan,410
Pawtucket North Central State,SFZ,KSFZ,41.920761,-71.491302,United States,441
Peace River Airport,YPE,CYPE,56.22694,-117.446999,Canada,1873
Pechora Airport,PEX,UUYP,65.121101,57.130798,Russia,98
Pecos Municipal Airport,PEQ,KPEQ,31.379999,-103.510002,United States,2613
Pecs Pogany Airport,PEV,LHPP,45.990833,18.240833,Hungary,1000
Pekanbaru Sultan Syarif Kasim II Airport,PKU,WIBB,0.460786,101.444504,Indonesia,102
Pelican Lake Macquarie Airport,BEO,YPEC,-33.0667,151.647995,Australia,2
Pellston Regional Airport,PLN,KPLN,45.570831,-84.792778,United States,720
Pelotas International Airport,PET,SBPK,-31.7183,-52.327599,Brazil,59
Pemba Airport,POL,FQPB,-12.9867,40.522491,Mozambique,331
Pemba Airport,PMA,HTPE,-5.25726,39.811409,Tanzania,80
Penang International Airport,PEN,WMKP,5.297139,100.276802,Malaysia,11
Pendleton Eastern Oregon Regional Airport,PDT,KPDT,45.698334,-118.836113,United States,1497
Penghu Airport,MZG,RCQC,23.568661,119.628304,Taiwan,103
Pensacola International Airport,PNS,KPNS,30.473419,-87.1866,United States,121
Penticton Regional Airport,YYF,CYYF,49.463051,-119.601997,Canada,1129
Penza Airport,PEZ,UWPP,53.11055,45.021111,Russia,115
Peoria International Airport,PIA,KPIA,40.6642,-89.693199,United States,661
Pereira Matecana International Airport,PEI,SKPE,4.812778,-75.739403,Colombia,4418
Perigueux Bassillac Airport,PGX,LFBX,45.197479,0.815217,France,328
Perm Bolshoye Savino Airport,PEE,USPP,57.914509,56.02121,Russia,404
Perpignan Rivesaltes Airport,PGF,LFMP,42.740829,2.869722,France,144
Perth Airport,PER,YPPH,-31.940201,115.966904,Australia,67
Perth Jandakot Airport,JAD,YPJT,-32.09,115.879997,Australia,99
Perth Scone Airport,PSL,EGPT,56.439201,-3.37222,United Kingdom,397
Peru Illinois Valley Regional Airport,VYS,KVYS,41.351944,-89.153053,United States,654
Perugia Umbria International Airport,PEG,LIRZ,43.095901,12.51322,Italy,693
